attack,mitigation_list,mitigations_generated,model,created_at,total_duration,load_duration,prompt_eval_count,prompt_eval_duration,eval_count,eval_duration
Relative Path Traversal,"['Design: Input validation. Assume that user inputs are malicious. Utilize strict type, character, and encoding enforcement ', 'Implementation: Perform input validation for all remote content, including remote and user-generated content. ', 'Implementation: Validate user input by only accepting known good. Ensure all content that is delivered to client is sanitized against an acceptable content specification -- using an allowlist approach. ', 'Implementation: Prefer working without user input when using file system calls ', 'Implementation: Use indirect references rather than actual file names. ', 'Implementation: Use possible permissions on file access when developing and deploying web applications. ']","
{
  ""mitigations"": [
    {
      ""name"": ""Implement input validation for all remote content, including user-generated"",
      ""priority"": 1
    },
    {
      ""name"": ""Validate user input by only accepting known good and sanitize against an allowlist approach"",
      ""priority"": 2
    },
    {
      ""name"": ""Prefer working without user input when using file system calls"",
      ""priority"": 3
    },
    {
      ""name"": ""Use indirect references rather than actual filenames for accessing resources"",
      ""priority"": 4
    },
    {
      ""name"": ""Apply permissions on file access when developing and deploying web applications"",
      ""priority"": 5
    }
  ]
}
",deepseek-r1:8b,2025-02-25T11:48:11.6752037Z,197769252800,46836000,297,39284000000,771,158437000000
Absolute Path Traversal,"['Design: Configure the access control correctly. ', 'Design: Enforce principle of least privilege. ', 'Design: Execute programs with constrained privileges, so parent process does not open up further vulnerabilities. Ensure that all directories, temporary directories and files, and memory are executing with limited privileges to protect against remote execution. ', 'Design: Input validation. Assume that user inputs are malicious. Utilize strict type, character, and encoding enforcement. ', 'Design: Proxy communication to host, so that communications are terminated at the proxy, sanitizing the requests before forwarding to server host. ', 'Design: Run server interfaces with a non-root account and/or utilize chroot jails or other configuration techniques to constrain privileges even if attacker gains some limited access to commands. ', 'Implementation: Host integrity monitoring for critical files, directories, and processes. The goal of host integrity monitoring is to be aware when a security issue has occurred so that incident response and other forensic activities can begin. ', 'Implementation: Perform input validation for all remote content, including remote and user-generated content. ', 'Implementation: Perform testing such as pen-testing and vulnerability scanning to identify directories, programs, and interfaces that grant direct access to executables. ', 'Implementation: Use indirect references rather than actual file names. ', 'Implementation: Use possible permissions on file access when developing and deploying web applications. ', 'Implementation: Validate user input by only accepting known good. Ensure all content that is delivered to client is sanitized against an acceptable content specification using an allowlist approach. ']","
{
  ""mitigations"": [
    {
      ""name"": ""Design: Enforce principle of least privilege."",
      ""priority"": 1
    },
    {
      ""name"": ""Implementation: Perform input validation for all remote content, including user-generated and server-hosted content."",
      ""priority"": 2
    },
    {
      ""name"": ""Design: Correctly configure access control to restrict directory traversal and file access."",
      ""priority"": 3
    },
    {
      ""name"": ""Implementation: Validate user input by only accepting known good. Use an allowlist approach for content delivery."",
      ""priority"": 4
    },
    {
      ""name"": ""Design: Run server interfaces with non-root accounts and/or utilize chroot jails or other privilege confinement techniques."",
      ""priority"": 5
    },
    {
      ""name"": ""Design: Implement proxy communication to sanitize requests before forwarding them to the server host."",
      ""priority"": 6
    },
    {
      ""name"": ""Implementation: Perform regular host integrity monitoring for critical files, directories, and processes."",
      ""priority"": 7
    },
    {
      ""name"": ""Implementation: Perform strict input validation with type, character, and encoding enforcement to assume malicious intent in user inputs."",
      ""priority"": 8
    },
    {
      ""name"": ""Design: Use indirect references instead of actual file names when handling paths and URLs."",
      ""priority"": 9
    },
    {
      ""name"": ""Implementation: Test directories, programs, and interfaces to identify those that grant direct access to executables through vulnerability scanning and pen-testing."",
      ""priority"": 10
    },
    {
      ""name"": ""Design: Set proper file access permissions to limit exposure and control what resources can be accessed by non-root processes."",
      ""priority"": 11
    },
    {
      ""name"": ""Implementation: Use strict type enforcement in input validation to prevent path traversal attacks by validating all user inputs against a known good data set."",
      ""priority"": 12
    },
    {
      ""name"": ""Implementation: Sanitize remote and user-generated content before processing it to avoid path traversal or injection vulnerabilities."",
      ""priority"": 13
    },
    {
      ""name"": ""Design: Assume malicious intent in user inputs when validating file paths and URLs, ensuring that all characters are within acceptable specifications."",
      ""priority"": 14
    },
    {
      ""name"": ""Implementation: Use chroot or other confinement techniques to limit the impact of compromised processes and prevent directory traversal attacks."",
      ""priority"": 15
    }
  ]
}
",deepseek-r1:8b,2025-02-25T11:54:17.7285871Z,363956357200,63486600,482,63710000000,1411,300163000000
Manipulating Web Input to File System Calls,"['Design: Enforce principle of least privilege. ', 'Design: Ensure all input is validated, and does not contain file system commands ', 'Design: Run server interfaces with a non-root account and/or utilize chroot jails or other configuration techniques to constrain privileges even if attacker gains some limited access to commands. ', 'Design: For interactive user applications, consider if direct file system interface is necessary, instead consider having the application proxy communication. ', 'Implementation: Perform testing such as pen-testing and vulnerability scanning to identify directories, programs, and interfaces that grant direct access to executables. ']","
{
  ""mitigations"": [
    {
      ""name"": ""Enforce principle of least privilege."",
      ""priority"": 1
    },
    {
      ""name"": ""Ensure all input is validated, and does not contain file system commands."",
      ""priority"": 2
    },
    {
      ""name"": ""Run server interfaces with a non-root account and/or utilize chroot jails or other configuration techniques to constrain privileges even if attacker gains some limited access to commands."",
      ""priority"": 3
    },
    {
      ""name"": ""For interactive user applications, consider if direct file system interface is necessary, instead consider having the application proxy communication."",
      ""priority"": 4
    },
    {
      ""name"": ""Perform testing such as pen-testing and vulnerability scanning to identify directories, programs, and interfaces that grant direct access to executables."",
      ""priority"": 5
    }
  ]
}
",deepseek-r1:8b,2025-02-25T11:56:57.1544447Z,157348849100,39168100,297,37127000000,593,120182000000
Forced Integer Overflow,"['Use a language or compiler that performs automatic bounds checking. ', ""Carefully review the service's implementation before making it available to user. For instance you can use manual or automated code review to uncover vulnerabilities such as integer overflow. "", 'Use an abstraction library to abstract away risky APIs. Not a complete solution. ', 'Always do bound checking before consuming user input data. ']","
{
  ""mitigations"": [
    {
      ""name"": ""Automatic Bounds Checking Compiler"",
      ""priority"": 1
    },
    {
      ""name"": ""Code Review for Integer Overflow"",
      ""priority"": 2
    },
    {
      ""name"": ""Abstraction Library Usage"",
      ""priority"": 3
    },
    {
      ""name"": ""Bound Checking on User Input Data"",
      ""priority"": 4
    }
  ]
}
",deepseek-r1:8b,2025-02-25T11:59:57.3430371Z,178122525000,24289900,251,29776000000,727,148308000000
Double Encoding,"['Assume all input is malicious. Create an allowlist that defines all valid input to the software system based on the requirements specifications. Input that does not match against the allowlist should not be permitted to enter into the system. Test your decoding process against malicious input. ', 'Be aware of the threat of alternative method of data encoding and obfuscation technique such as IP address encoding. ', 'When client input is required from web-based forms, avoid using the ""GET"" method to submit data, as the method causes the form data to be appended to the URL and is easily manipulated. Instead, use the ""POST method whenever possible. ', 'Any security checks should occur after the data has been decoded and validated as correct data format. Do not repeat decoding process, if bad character are left after decoding process, treat the data as suspicious, and fail the validation process. ', 'Refer to the RFCs to safely decode URL. ', 'Regular expression can be used to match safe URL patterns. However, that may discard valid URL requests if the regular expression is too restrictive. ', 'There are tools to scan HTTP requests to the server for valid URL such as URLScan from Microsoft (http://www.microsoft.com/technet/security/tools/urlscan.mspx). ']","
{
  ""mitigations"": [
    {
      ""name"": ""Create an allowlist of valid input types"",
      ""priority"": 1
    },
    {
      ""name"": ""Use POST method for form submissions"",
      ""priority"": 2
    },
    {
      ""name"": ""Perform security checks after data decoding and validation"",
      ""priority"": 3
    },
    {
      ""name"": ""Refer to RFCs for URL decoding"",
      ""priority"": 4
    },
    {
      ""name"": ""Use tools like URLScan for HTTP request scanning"",
      ""priority"": 5
    },
    {
      ""name"": ""Use regular expressions cautiously for URL patterns"",
      ""priority"": 6
    },
    {
      ""name"": ""Be aware of alternative encoding techniques"",
      ""priority"": 7
    }
  ]
}
",deepseek-r1:8b,2025-02-25T12:04:24.5868832Z,265185251200,52051300,428,53289000000,1014,211834000000
Using Leading 'Ghost' Character Sequences to Bypass Input Filters,"['Use an allowlist rather than a denylist input validation. ', 'Canonicalize all data prior to validation. ', 'Take an iterative approach to input validation (defense in depth). ']","
{
  ""mitigations"": [
    {
      ""name"": ""Allowlist Input Validation"",
      ""priority"": 1
    },
    {
      ""name"": ""Data Canonicalization"",
      ""priority"": 2
    },
    {
      ""name"": ""Iterative Input Validation"",
      ""priority"": 3
    },
    {
      ""name"": ""Input Validation Regular Expressions"",
      ""priority"": 4
    },
    {
      ""name"": ""Truncate Input"",
      ""priority"": 5
    },
    {
      ""name"": ""Escape Input Characters"",
      ""priority"": 6
    },
    {
      ""name"": ""Randomized Input Validation Checks"",
      ""priority"": 7
    },
    {
      ""name"": ""Filter by Character Set"",
      ""priority"": 8
    },
    {
      ""name"": ""Data Redaction"",
      ""priority"": 9
    },
    {
      ""name"": ""Log and Monitor Input Activity"",
      ""priority"": 10
    }
  ]
}
",deepseek-r1:8b,2025-02-25T12:08:55.2897512Z,268620952700,61800200,222,25706000000,1166,242851000000
Using Alternative IP Address Encodings,"['Design: Default deny access control policies ', 'Design: Input validation routines should check and enforce both input data types and content against a positive specification. In regards to IP addresses, this should include the authorized manner for the application to represent IP addresses and not accept user specified IP addresses and IP address formats (such as ranges) ', 'Implementation: Perform input validation for all remote content. ']","
{
  ""mitigations"": [
    {
      ""name"": ""Default Deny Access Control Policies"",
      ""priority"": 1
    },
    {
      ""name"": ""Authorized IP Address Representation Validation"",
      ""priority"": 2
    },
    {
      ""name"": ""Remote Content Input Validation"",
      ""priority"": 3
    }
  ]
}
",deepseek-r1:8b,2025-02-25T12:10:55.5059294Z,118147886300,42401100,255,29928000000,442,88175000000
Exploiting Multiple Input Interpretation Layers,"['An iterative approach to input validation may be required to ensure that no dangerous characters are present. It may be necessary to implement redundant checking across different input validation layers. Ensure that invalid data is rejected as soon as possible and do not continue to work with it. ', 'Make sure to perform input validation on canonicalized data (i.e. data that is data in its most standard form). This will help avoid tricky encodings getting past the filters. ', 'Assume all input is malicious. Create an allowlist that defines all valid input to the software system based on the requirements specifications. Input that does not match against the allowlist would not be permitted to enter into the system. ']","
{
  ""mitigations"": [
    {
      ""name"": ""An iterative approach to input validation may be required to ensure that no dangerous characters are present. It may be necessary to implement redundant checking across different input validation layers. Ensure that invalid data is rejected as soon as possible and do not continue to work with it."",
      ""priority"": 1
    },
    {
      ""name"": ""Make sure to perform input validation on canonicalized data (i.e., data that is in its most standard form). This will help avoid tricky encodings getting past the filters."",
      ""priority"": 2
    },
    {
      ""name"": ""Assume all input is malicious. Create an allowlist that defines all valid input to the software system based on the requirements specifications. Input that does not match against the allowlist would not be permitted to enter into the system."",
      ""priority"": 3
    },
    {
      ""name"": ""Sanitize inputs against known attack vectors and patterns before accepting them into the system."",
      ""priority"": 4
    }
  ]
}
",deepseek-r1:8b,2025-02-25T12:15:15.5385642Z,257983128100,31825900,317,38664000000,1054,219285000000
Embedding NULL Bytes,['Properly handle the NULL characters supplied as part of user input prior to doing anything with the data. '],"
{
  ""mitigations"": [
    {
      ""name"": ""Properly validate and sanitize user input before processing."",
      ""priority"": 1
    },
    {
      ""name"": ""Use safe string handling functions to prevent null byte injection."",
      ""priority"": 2
    },
    {
      ""name"": ""Encode or escape null bytes in the data prior to storage or processing."",
      ""priority"": 3
    },
    {
      ""name"": ""Implement additional input validation checks specifically for null characters."",
      ""priority"": 4
    },
    {
      ""name"": ""Use secure coding practices that prevent null byte manipulation attacks."",
      ""priority"": 5
    }
  ]
}
",deepseek-r1:8b,2025-02-25T12:17:31.639442Z,134026152900,41760900,198,23241000000,557,110739000000
"Postfix, Null Terminate, and Backslash","['Properly handle Null characters. Make sure canonicalization is properly applied. Do not pass Null characters to the underlying APIs. ', 'Assume all input is malicious. Create an allowlist that defines all valid input to the software system based on the requirements specifications. Input that does not match against the allowlist should not be permitted to enter into the system. ']","
{
  ""mitigations"": [
    {
      ""name"": ""Properly handle Null characters. Make sure canonicalization is properly applied. Do not pass Null characters to the underlying APIs."",
      ""priority"": 1
    },
    {
      ""name"": ""Assume all input is malicious. Create an allowlist that defines all valid input to the software system based on the requirements specifications. Input that does not match against the allowlist should not be permitted to enter into the system."",
      ""priority"": 2
    },
    {
      ""name"": ""Ensure Postfix configuration properly handles null-terminated and backslash characters in command inputs, restricting unauthorized commands or scripts."",
      ""priority"": 3
    }
  ]
}
",deepseek-r1:8b,2025-02-25T12:19:57.4214659Z,143733391600,51957200,255,30747000000,547,112931000000
Using Slashes and URL Encoding Combined to Bypass Validation Logic,"['Assume all input is malicious. Create an allowlist that defines all valid input to the software system based on the requirements specifications. Input that does not match against the allowlist should not be permitted to enter into the system. Test your decoding process against malicious input. ', 'Be aware of the threat of alternative method of data encoding and obfuscation technique such as IP address encoding. ', 'When client input is required from web-based forms, avoid using the ""GET"" method to submit data, as the method causes the form data to be appended to the URL and is easily manipulated. Instead, use the ""POST method whenever possible. ', 'Any security checks should occur after the data has been decoded and validated as correct data format. Do not repeat decoding process, if bad character are left after decoding process, treat the data as suspicious, and fail the validation process. ', 'Refer to the RFCs to safely decode URL. ', 'Regular expression can be used to match safe URL patterns. However, that may discard valid URL requests if the regular expression is too restrictive. ', 'There are tools to scan HTTP requests to the server for valid URL such as URLScan from Microsoft (http://www.microsoft.com/technet/security/tools/urlscan.mspx). ']","
{
  ""mitigations"": [
    {
      ""name"": ""Create an allowlist that defines all valid input based on requirements and test against malicious inputs."",
      ""priority"": 1
    },
    {
      ""name"": ""Use POST method for form submissions instead of GET to prevent data being appended to the URL."",
      ""priority"": 2
    },
    {
      ""name"": ""Decode and validate data before security checks, treating suspicious characters as invalid."",
      ""priority"": 3
    },
    {
      ""name"": ""Refer to RFCs for safe URL decoding practices."",
      ""priority"": 4
    },
    {
      ""name"": ""Use regular expressions to match valid URL patterns while avoiding false negatives."",
      ""priority"": 5
    },
    {
      ""name"": ""Scan HTTP requests using tools like URLScan for invalid URL detection."",
      ""priority"": 6
    },
    {
      ""name"": ""Implement additional validation checks after decoding to ensure all bad characters are detected."",
      ""priority"": 7
    },
    {
      ""name"": ""Regularly review and update allowlists based on new requirements or threats."",
      ""priority"": 8
    }
  ]
}
",deepseek-r1:8b,2025-02-25T12:23:35.8089176Z,216329565200,50110700,438,55969000000,780,160307000000
